id_nestbox;site;year;date;laying_date;incubation_date;hatching_date;clutch_size;brood_size;fledgling_nb;success;father_id;mother_id;id_bird;id_ring;species;sex;age;adult_mass;adult_tarsus_l;adult_wing_l;adult_aggress;nestling_mass_j13;nestling_mass_j14;nestling_tarsus_l;nestling_wing_l
DIJ-218;campus_nord;2019;17/05/2019;11/04/2019;NA;NA;11;11;5;1;NA;NA;VIGARCC0589;8791772;CC;unknown;nestling;NA;NA;NA;NA;7,45;NA;NA;NA
DIJ-218;campus_nord;2019;17/05/2019;11/04/2019;NA;NA;11;11;5;1;NA;NA;CLPECCC0635;8791773;CC;unknown;nestling;NA;NA;NA;NA;6,46;NA;NA;NA
DIJ-218;campus_nord;2019;17/05/2019;11/04/2019;NA;NA;11;11;5;1;NA;NA;CLPECCC0636;8791774;CC;unknown;nestling;NA;NA;NA;NA;9,19;NA;NA;NA
DIJ-218;campus_nord;2019;17/05/2019;11/04/2019;NA;NA;11;11;5;1;NA;NA;VIGARCC0590;8791775;CC;unknown;nestling;NA;NA;NA;NA;6,90;NA;NA;NA
DIJ-218;campus_nord;2020;06/05/2020;30/03/2020;NA;22/04/2020;10;10;0;0;NA;NA;DIJ-218-2020;NA;CC;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
DIJ-218;campus_nord;2021;11/05/2021;05/04/2021;14/04/2021;28/04/2021;10;10;8;1;8877032;NA;THPAGPM0637;8877032;PM;male;more_than_two;16,85;19,37;77,50;2,0;NA;NA;NA;NA
DIJ-218;campus_nord;2021;11/05/2021;05/04/2021;14/04/2021;28/04/2021;10;10;8;1;8877032;NA;THPAGPM0638;V010190;PM;unknown;nestling;NA;NA;NA;NA;13,97;NA;18,44;37,50
DIJ-218;campus_nord;2021;11/05/2021;05/04/2021;14/04/2021;28/04/2021;10;10;8;1;8877032;NA;THPAGPM0639;V010191;PM;unknown;nestling;NA;NA;NA;NA;9,88;NA;17,30;31,00
DIJ-218;campus_nord;2021;11/05/2021;05/04/2021;14/04/2021;28/04/2021;10;10;8;1;8877032;NA;THPAGPM0640;V010192;PM;unknown;nestling;NA;NA;NA;NA;13,50;NA;19,06;35,00
DIJ-218;campus_nord;2021;11/05/2021;05/04/2021;14/04/2021;28/04/2021;10;10;8;1;8877032;NA;THPAGPM0641;V010193;PM;unknown;nestling;NA;NA;NA;NA;13,88;NA;19,24;35,50
DIJ-218;campus_nord;2021;11/05/2021;05/04/2021;14/04/2021;28/04/2021;10;10;8;1;8877032;NA;THPAGPM0642;V010194;PM;unknown;nestling;NA;NA;NA;NA;12,82;NA;18,18;36,00
DIJ-218;campus_nord;2021;11/05/2021;05/04/2021;14/04/2021;28/04/2021;10;10;8;1;8877032;NA;THPAGPM0643;V010195;PM;unknown;nestling;NA;NA;NA;NA;14,71;NA;18,59;40,00
DIJ-218;campus_nord;2021;11/05/2021;05/04/2021;14/04/2021;28/04/2021;10;10;8;1;8877032;NA;THPAGPM0644;V010196;PM;unknown;nestling;NA;NA;NA;NA;14,24;NA;18,67;38,00
DIJ-218;campus_nord;2021;11/05/2021;05/04/2021;14/04/2021;28/04/2021;10;10;8;1;8877032;NA;THPAGPM0645;V010197;PM;unknown;nestling;NA;NA;NA;NA;13,16;NA;18,00;35,00
DIJ-219;campus_nord;2019;10/05/2019;04/04/2019;11/04/2019;27/04/2019;9;9;0;0;NA;NA;DIJ-219-2019;NA;PM;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
DIJ-220;campus_nord;2019;04/05/2019;30/03/2019;07/04/2019;21/04/2019;8;4;0;0;NA;NA;DIJ-220-2019;NA;PM;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
DIJ-220;campus_nord;2020;07/05/2020;02/04/2020;NA;NA;8;8;8;1;8382546;NA;BRFAIPM0674;8382546;PM;male;more_than_one;17,63;20,12;74,00;NA;NA;NA;NA;NA
DIJ-220;campus_nord;2020;07/05/2020;02/04/2020;NA;NA;8;8;8;1;8382546;NA;BRFAIPM0675;8382547;PM;unknown;nestling;NA;NA;NA;NA;15,42;NA;18,03;NA
DIJ-220;campus_nord;2020;07/05/2020;02/04/2020;NA;NA;8;8;8;1;8382546;NA;BRFAIPM0676;8382548;PM;unknown;nestling;NA;NA;NA;NA;14,68;NA;18,13;NA
DIJ-221;coulee_verte;2021;22/05/2021;20/04/2021;26/04/2021;09/05/2021;8;8;5;1;8876549;NA;CESINPM0937;8876549;PM;male;more_than_two;19,50;21,37;75,00;3,0;NA;NA;NA;NA
DIJ-221;coulee_verte;2021;22/05/2021;20/04/2021;26/04/2021;09/05/2021;8;8;5;1;8876549;NA;CESINPM0934;V010418;PM;unknown;nestling;NA;NA;NA;NA;14,09;NA;17,95;40,00
DIJ-221;coulee_verte;2021;22/05/2021;20/04/2021;26/04/2021;09/05/2021;8;8;5;1;8876549;NA;CESINPM0935;V010419;PM;unknown;nestling;NA;NA;NA;NA;13,69;NA;18,26;38,00
DIJ-221;coulee_verte;2021;22/05/2021;20/04/2021;26/04/2021;09/05/2021;8;8;5;1;8876549;NA;CESINPM0936;V010420;PM;unknown;nestling;NA;NA;NA;NA;14,14;NA;19,03;40,00
DIJ-221;coulee_verte;2021;22/05/2021;20/04/2021;26/04/2021;09/05/2021;8;8;5;1;8876549;NA;CESINPM0938;V010421;PM;unknown;nestling;NA;NA;NA;NA;13,75;NA;19,24;42,00
DIJ-221;coulee_verte;2021;22/05/2021;20/04/2021;26/04/2021;09/05/2021;8;8;5;1;8876549;NA;CESINPM0939;V010422;PM;unknown;nestling;NA;NA;NA;NA;13,82;NA;18,75;39,00
DIJ-221B;chateau_de_pouilly;2021;19/05/2021;18/04/2021;22/04/2021;06/05/2021;6;6;5;1;8876547;NA;CESINPM0897;8876547;PM;male;more_than_two;18,02;19,40;75,00;3,0;NA;NA;NA;NA
DIJ-221B;chateau_de_pouilly;2021;19/05/2021;18/04/2021;22/04/2021;06/05/2021;6;6;5;1;8876547;NA;CESINPM0894;V010895;PM;unknown;nestling;NA;NA;NA;NA;15,25;NA;18,78;41,00
DIJ-221B;chateau_de_pouilly;2021;19/05/2021;18/04/2021;22/04/2021;06/05/2021;6;6;5;1;8876547;NA;CESINPM0895;V010896;PM;unknown;nestling;NA;NA;NA;NA;15,34;NA;18,52;39,00
DIJ-221B;chateau_de_pouilly;2021;19/05/2021;18/04/2021;22/04/2021;06/05/2021;6;6;5;1;8876547;NA;CESINPM0896;V010897;PM;unknown;nestling;NA;NA;NA;NA;16,27;NA;18,62;40,00
DIJ-221B;chateau_de_pouilly;2021;19/05/2021;18/04/2021;22/04/2021;06/05/2021;6;6;5;1;8876547;NA;CESINPM0898;V010898;PM;unknown;nestling;NA;NA;NA;NA;14,82;NA;18,68;40,00
DIJ-221B;chateau_de_pouilly;2021;19/05/2021;18/04/2021;22/04/2021;06/05/2021;6;6;5;1;8876547;NA;CESINPM0899;V010899;PM;unknown;nestling;NA;NA;NA;NA;14,92;NA;18,86;39,00
DIJ-223B;chateau_de_pouilly;2021;18/05/2021;14/04/2021;19/04/2021;05/05/2021;7;7;4;1;8877052;NA;THPAGPM0838;8877052;PM;male;more_than_two;17,89;20,29;74,50;3,0;NA;NA;NA;NA
DIJ-223B;chateau_de_pouilly;2021;18/05/2021;14/04/2021;19/04/2021;05/05/2021;7;7;4;1;8877052;NA;THPAGPM0839;V010370;PM;unknown;nestling;NA;NA;NA;NA;12,77;NA;17,74;30,00
DIJ-223B;chateau_de_pouilly;2021;18/05/2021;14/04/2021;19/04/2021;05/05/2021;7;7;4;1;8877052;NA;THPAGPM0840;V010371;PM;unknown;nestling;NA;NA;NA;NA;9,82;NA;15,30;28,00
DIJ-223B;chateau_de_pouilly;2021;18/05/2021;14/04/2021;19/04/2021;05/05/2021;7;7;4;1;8877052;NA;THPAGPM0841;V010372;PM;unknown;nestling;NA;NA;NA;NA;9,09;NA;15,34;26,00
DIJ-223B;chateau_de_pouilly;2021;18/05/2021;14/04/2021;19/04/2021;05/05/2021;7;7;4;1;8877052;NA;THPAGPM0842;V010373;PM;unknown;nestling;NA;NA;NA;NA;10,74;NA;15,92;28,00
DIJ-224;coulee_verte;2021;16/05/2021;08/04/2021;15/04/2021;03/05/2021;9;8;0;0;NA;NA;DIJ-224-2021;NA;PM;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
DIJ-224B;chateau_de_pouilly;2021;12/05/2021;06/04/2021;15/04/2021;29/04/2021;11;10;0;0;NA;NA;DIJ-224B-2021;NA;CC;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
DIJ-225;coulee_verte;2021;14/05/2021;05/04/2021;13/04/2021;01/05/2021;10;10;8;1;NA;NA;THPAGCC0761;V010297;CC;unknown;nestling;NA;NA;NA;NA;8,38;NA;15,80;37,00
DIJ-225;coulee_verte;2021;14/05/2021;05/04/2021;13/04/2021;01/05/2021;10;10;8;1;NA;NA;THPAGCC0762;V010298;CC;unknown;nestling;NA;NA;NA;NA;8,29;NA;14,78;36,50
DIJ-225;coulee_verte;2021;14/05/2021;05/04/2021;13/04/2021;01/05/2021;10;10;8;1;NA;NA;THPAGCC0763;V010299;CC;unknown;nestling;NA;NA;NA;NA;8,26;NA;16,07;35,00
DIJ-225;coulee_verte;2021;14/05/2021;05/04/2021;13/04/2021;01/05/2021;10;10;8;1;NA;NA;THPAGCC0764;V010300;CC;unknown;nestling;NA;NA;NA;NA;9,33;NA;16,20;39,00
DIJ-225;coulee_verte;2021;14/05/2021;05/04/2021;13/04/2021;01/05/2021;10;10;8;1;NA;NA;THPAGCC0765;V010301;CC;unknown;nestling;NA;NA;NA;NA;9,31;NA;16,71;40,00
DIJ-225;coulee_verte;2021;14/05/2021;05/04/2021;13/04/2021;01/05/2021;10;10;8;1;NA;NA;THPAGCC0766;V010302;CC;unknown;nestling;NA;NA;NA;NA;8,63;NA;15,81;35,50
DIJ-225;coulee_verte;2021;14/05/2021;05/04/2021;13/04/2021;01/05/2021;10;10;8;1;NA;NA;THPAGCC0767;V010303;CC;unknown;nestling;NA;NA;NA;NA;9,51;NA;17,45;37,50
DIJ-225;coulee_verte;2021;14/05/2021;05/04/2021;13/04/2021;01/05/2021;10;10;8;1;NA;NA;THPAGCC0768;V010304;CC;unknown;nestling;NA;NA;NA;NA;7,56;NA;15,44;32,00
DIJ-227;chateau_de_pouilly;2021;12/05/2021;05/04/2021;12/04/2021;29/04/2021;9;9;7;1;NA;NA;THPAGCC0658;V010210;CC;unknown;nestling;NA;NA;NA;NA;10,22;NA;16,58;37,00
DIJ-227;chateau_de_pouilly;2021;12/05/2021;05/04/2021;12/04/2021;29/04/2021;9;9;7;1;NA;NA;THPAGCC0659;V010209;CC;unknown;nestling;NA;NA;NA;NA;10,37;NA;16,50;36,00
DIJ-227;chateau_de_pouilly;2021;12/05/2021;05/04/2021;12/04/2021;29/04/2021;9;9;7;1;NA;NA;THPAGCC0660;V010211;CC;unknown;nestling;NA;NA;NA;NA;11,17;NA;16,66;37,00
DIJ-227;chateau_de_pouilly;2021;12/05/2021;05/04/2021;12/04/2021;29/04/2021;9;9;7;1;NA;NA;THPAGCC0661;V010212;CC;unknown;nestling;NA;NA;NA;NA;11,60;NA;17,55;38,00
DIJ-227;chateau_de_pouilly;2021;12/05/2021;05/04/2021;12/04/2021;29/04/2021;9;9;7;1;NA;NA;THPAGCC0662;V010213;CC;unknown;nestling;NA;NA;NA;NA;10,35;NA;16,56;35,00
DIJ-227;chateau_de_pouilly;2021;12/05/2021;05/04/2021;12/04/2021;29/04/2021;9;9;7;1;NA;NA;THPAGCC0663;V010214;CC;unknown;nestling;NA;NA;NA;NA;10,47;NA;16,21;36,50
DIJ-227;chateau_de_pouilly;2021;12/05/2021;05/04/2021;12/04/2021;29/04/2021;9;9;7;1;NA;NA;THPAGCC0664;V010215;CC;unknown;nestling;NA;NA;NA;NA;10,00;NA;15,55;38,00
DIJ-229;chateau_de_pouilly;2021;06/05/2021;08/04/2021;25/04/2021;NA;9;0;0;0;NA;NA;DIJ-229-2021;NA;CC;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
DIJ-232;chateau_de_pouilly;2021;12/05/2021;04/04/2021;12/04/2021;29/04/2021;10;9;7;1;NA;NA;THPAGCC0665;V010216;CC;unknown;nestling;NA;NA;NA;NA;7,97;NA;15,47;27,00
DIJ-232;chateau_de_pouilly;2021;12/05/2021;04/04/2021;12/04/2021;29/04/2021;10;9;7;1;NA;NA;THPAGCC0666;V010217;CC;unknown;nestling;NA;NA;NA;NA;7,07;NA;14,64;24,50
DIJ-232;chateau_de_pouilly;2021;12/05/2021;04/04/2021;12/04/2021;29/04/2021;10;9;7;1;NA;NA;THPAGCC0667;V010218;CC;unknown;nestling;NA;NA;NA;NA;7,04;NA;14,09;23,00
DIJ-232;chateau_de_pouilly;2021;12/05/2021;04/04/2021;12/04/2021;29/04/2021;10;9;7;1;NA;NA;THPAGCC0668;V010219;CC;unknown;nestling;NA;NA;NA;NA;6,99;NA;14,65;24,00
DIJ-232;chateau_de_pouilly;2021;12/05/2021;04/04/2021;12/04/2021;29/04/2021;10;9;7;1;NA;NA;THPAGCC0669;V010220;CC;unknown;nestling;NA;NA;NA;NA;5,81;NA;14,12;22,00
DIJ-232;chateau_de_pouilly;2021;12/05/2021;04/04/2021;12/04/2021;29/04/2021;10;9;7;1;NA;NA;THPAGCC0670;V010221;CC;unknown;nestling;NA;NA;NA;NA;6,82;NA;14,61;25,50
DIJ-232;chateau_de_pouilly;2021;12/05/2021;04/04/2021;12/04/2021;29/04/2021;10;9;7;1;NA;NA;THPAGCC0671;V010222;CC;unknown;nestling;NA;NA;NA;NA;7,09;NA;14,90;25,00
DIJ-233;chateau_de_pouilly;2021;12/05/2021;06/04/2021;10/04/2021;29/04/2021;6;6;5;1;8877033;8877034;THPAGPM0651;8877033;PM;male;more_than_two;17,49;20,13;74,00;3,0;NA;NA;NA;NA
DIJ-233;chateau_de_pouilly;2021;12/05/2021;06/04/2021;10/04/2021;29/04/2021;6;6;5;1;8877033;8877034;THPAGPM0652;8877034;PM;female;two;16,00;19,30;71,00;3,0;NA;NA;NA;NA
DIJ-233;chateau_de_pouilly;2021;12/05/2021;06/04/2021;10/04/2021;29/04/2021;6;6;5;1;8877033;8877034;THPAGPM0653;V010203;PM;unknown;nestling;NA;NA;NA;NA;16,21;NA;19,20;43,00
DIJ-233;chateau_de_pouilly;2021;12/05/2021;06/04/2021;10/04/2021;29/04/2021;6;6;5;1;8877033;8877034;THPAGPM0654;V010204;PM;unknown;nestling;NA;NA;NA;NA;15,14;NA;18,61;41,00
DIJ-233;chateau_de_pouilly;2021;12/05/2021;06/04/2021;10/04/2021;29/04/2021;6;6;5;1;8877033;8877034;THPAGPM0655;V010205;PM;unknown;nestling;NA;NA;NA;NA;15,35;NA;19,35;43,00
DIJ-233;chateau_de_pouilly;2021;12/05/2021;06/04/2021;10/04/2021;29/04/2021;6;6;5;1;8877033;8877034;THPAGPM0656;V010206;PM;unknown;nestling;NA;NA;NA;NA;16,64;NA;19,54;42,00
DIJ-233;chateau_de_pouilly;2021;12/05/2021;06/04/2021;10/04/2021;29/04/2021;6;6;5;1;8877033;8877034;THPAGPM0657;V010207;PM;unknown;nestling;NA;NA;NA;NA;15,89;NA;19,54;42,00
DIJ-235;chateau_de_pouilly;2021;27/04/2021;05/04/2021;13/04/2021;NA;10;0;0;0;NA;NA;DIJ-235-2021;NA;CC;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
DIJ-236;coulee_verte;2021;08/05/2021;04/04/2021;11/04/2021;25/04/2021;9;9;9;1;NA;8876520;CESINPM0211;8876520;PM;female;two;15,54;18,70;66,00;3,0;NA;NA;NA;NA
DIJ-236;coulee_verte;2021;08/05/2021;04/04/2021;11/04/2021;25/04/2021;9;9;9;1;NA;8876520;CESINPM0212;V011286;PM;unknown;nestling;NA;NA;NA;NA;15,28;NA;18,72;42,00
DIJ-236;coulee_verte;2021;08/05/2021;04/04/2021;11/04/2021;25/04/2021;9;9;9;1;NA;8876520;CESINPM0213;V011287;PM;unknown;nestling;NA;NA;NA;NA;12,04;NA;17,83;38,00
DIJ-236;coulee_verte;2021;08/05/2021;04/04/2021;11/04/2021;25/04/2021;9;9;9;1;NA;8876520;CESINPM0214;V011288;PM;unknown;nestling;NA;NA;NA;NA;16,18;NA;18,85;43,00
DIJ-236;coulee_verte;2021;08/05/2021;04/04/2021;11/04/2021;25/04/2021;9;9;9;1;NA;8876520;CESINPM0215;V011289;PM;unknown;nestling;NA;NA;NA;NA;9,86;NA;16,50;30,00
DIJ-236;coulee_verte;2021;08/05/2021;04/04/2021;11/04/2021;25/04/2021;9;9;9;1;NA;8876520;CESINPM0216;V011290;PM;unknown;nestling;NA;NA;NA;NA;14,55;NA;19,46;43,00
DIJ-236;coulee_verte;2021;08/05/2021;04/04/2021;11/04/2021;25/04/2021;9;9;9;1;NA;8876520;CESINPM0217;V011291;PM;unknown;nestling;NA;NA;NA;NA;15,60;NA;19,09;43,00
DIJ-236;coulee_verte;2021;08/05/2021;04/04/2021;11/04/2021;25/04/2021;9;9;9;1;NA;8876520;CESINPM0218;V011292;PM;unknown;nestling;NA;NA;NA;NA;15,23;NA;18,60;40,00
DIJ-236;coulee_verte;2021;08/05/2021;04/04/2021;11/04/2021;25/04/2021;9;9;9;1;NA;8876520;CESINPM0219;V011293;PM;unknown;nestling;NA;NA;NA;NA;14,83;NA;18,15;39,50
DIJ-236;coulee_verte;2021;08/05/2021;04/04/2021;11/04/2021;25/04/2021;9;9;9;1;NA;8876520;CESINPM0220;V011294;PM;unknown;nestling;NA;NA;NA;NA;14,45;NA;19,06;42,00
DIJ-237;coulee_verte;2021;13/05/2021;09/04/2021;16/04/2021;30/04/2021;9;9;9;1;8877045;8877044;THPAGPM0742;8877045;PM;male;more_than_two;18,11;19,46;78,00;3,0;NA;NA;NA;NA
DIJ-237;coulee_verte;2021;13/05/2021;09/04/2021;16/04/2021;30/04/2021;9;9;9;1;8877045;8877044;THPAGPM0737;8877044;PM;female;more_than_two;16,33;18,77;73,00;0,0;NA;NA;NA;NA
DIJ-237;coulee_verte;2021;13/05/2021;09/04/2021;16/04/2021;30/04/2021;9;9;9;1;8877045;8877044;THPAGPM0738;V010278;PM;unknown;nestling;NA;NA;NA;NA;15,93;NA;19,32;41,00
DIJ-237;coulee_verte;2021;13/05/2021;09/04/2021;16/04/2021;30/04/2021;9;9;9;1;8877045;8877044;THPAGPM0739;V010279;PM;unknown;nestling;NA;NA;NA;NA;18,30;NA;19,45;45,50
DIJ-237;coulee_verte;2021;13/05/2021;09/04/2021;16/04/2021;30/04/2021;9;9;9;1;8877045;8877044;THPAGPM0740;V010280;PM;unknown;nestling;NA;NA;NA;NA;17,38;NA;19,63;45,00
DIJ-237;coulee_verte;2021;13/05/2021;09/04/2021;16/04/2021;30/04/2021;9;9;9;1;8877045;8877044;THPAGPM0741;V010281;PM;unknown;nestling;NA;NA;NA;NA;17,44;NA;19,97;41,00
DIJ-237;coulee_verte;2021;13/05/2021;09/04/2021;16/04/2021;30/04/2021;9;9;9;1;8877045;8877044;THPAGPM0743;V010282;PM;unknown;nestling;NA;NA;NA;NA;16,36;NA;18,94;39,00
DIJ-237;coulee_verte;2021;13/05/2021;09/04/2021;16/04/2021;30/04/2021;9;9;9;1;8877045;8877044;THPAGPM0744;V010283;PM;unknown;nestling;NA;NA;NA;NA;17,23;NA;19,92;43,00
DIJ-237;coulee_verte;2021;13/05/2021;09/04/2021;16/04/2021;30/04/2021;9;9;9;1;8877045;8877044;THPAGPM0745;V010284;PM;unknown;nestling;NA;NA;NA;NA;14,83;NA;18,90;43,00
DIJ-237;coulee_verte;2021;13/05/2021;09/04/2021;16/04/2021;30/04/2021;9;9;9;1;8877045;8877044;THPAGPM0746;V010285;PM;unknown;nestling;NA;NA;NA;NA;14,03;NA;16,73;31,00
DIJ-237;coulee_verte;2021;13/05/2021;09/04/2021;16/04/2021;30/04/2021;9;9;9;1;8877045;8877044;THPAGPM0747;V010286;PM;unknown;nestling;NA;NA;NA;NA;18,03;NA;19,72;42,50
DIJ-238;coulee_verte;2021;08/05/2021;05/04/2021;09/04/2021;25/04/2021;6;6;6;1;8876519;8876518;CESINPM0210;8876519;PM;male;two;18,53;20,33;72,50;3,0;NA;NA;NA;NA
DIJ-238;coulee_verte;2021;08/05/2021;05/04/2021;09/04/2021;25/04/2021;6;6;6;1;8876519;8876518;CESINPM0203;8876518;PM;female;two;15,87;19,58;72,00;2,0;NA;NA;NA;NA
DIJ-238;coulee_verte;2021;08/05/2021;05/04/2021;09/04/2021;25/04/2021;6;6;6;1;8876519;8876518;CESINPM0204;V011280;PM;unknown;nestling;NA;NA;NA;NA;15,19;NA;19,56;45,50
DIJ-238;coulee_verte;2021;08/05/2021;05/04/2021;09/04/2021;25/04/2021;6;6;6;1;8876519;8876518;CESINPM0205;V011281;PM;unknown;nestling;NA;NA;NA;NA;14,16;NA;19,30;42,00
DIJ-238;coulee_verte;2021;08/05/2021;05/04/2021;09/04/2021;25/04/2021;6;6;6;1;8876519;8876518;CESINPM0206;V011282;PM;unknown;nestling;NA;NA;NA;NA;14,96;NA;19,25;42,00
DIJ-238;coulee_verte;2021;08/05/2021;05/04/2021;09/04/2021;25/04/2021;6;6;6;1;8876519;8876518;CESINPM0207;V011283;PM;unknown;nestling;NA;NA;NA;NA;15,88;NA;19,36;45,00
DIJ-238;coulee_verte;2021;08/05/2021;05/04/2021;09/04/2021;25/04/2021;6;6;6;1;8876519;8876518;CESINPM0208;V011284;PM;unknown;nestling;NA;NA;NA;NA;16,21;NA;19,78;45,00
DIJ-238;coulee_verte;2021;08/05/2021;05/04/2021;09/04/2021;25/04/2021;6;6;6;1;8876519;8876518;CESINPM0209;V011285;PM;unknown;nestling;NA;NA;NA;NA;14,03;NA;18,85;41,00
DIJ-242;coulee_verte;2021;09/05/2021;04/04/2021;10/04/2021;26/04/2021;8;8;8;1;8876527;8876526;CESINPM0265;8876527;PM;male;more_than_two;18,05;20,13;74,00;1,5;NA;NA;NA;NA
DIJ-242;coulee_verte;2021;09/05/2021;04/04/2021;10/04/2021;26/04/2021;8;8;8;1;8876527;8876526;CESINPM0256;8876526;PM;female;two;17,20;18,82;70,00;3,0;NA;NA;NA;NA
DIJ-242;coulee_verte;2021;09/05/2021;04/04/2021;10/04/2021;26/04/2021;8;8;8;1;8876527;8876526;CESINPM0257;V011325;PM;unknown;nestling;NA;NA;NA;NA;13,70;NA;17,65;28,50
DIJ-242;coulee_verte;2021;09/05/2021;04/04/2021;10/04/2021;26/04/2021;8;8;8;1;8876527;8876526;CESINPM0258;V011326;PM;unknown;nestling;NA;NA;NA;NA;12,34;NA;17,56;31,00
DIJ-242;coulee_verte;2021;09/05/2021;04/04/2021;10/04/2021;26/04/2021;8;8;8;1;8876527;8876526;CESINPM0259;V011327;PM;unknown;nestling;NA;NA;NA;NA;12,20;NA;17,20;30,00
DIJ-242;coulee_verte;2021;09/05/2021;04/04/2021;10/04/2021;26/04/2021;8;8;8;1;8876527;8876526;CESINPM0260;V011328;PM;unknown;nestling;NA;NA;NA;NA;13,90;NA;18,24;32,00
DIJ-242;coulee_verte;2021;09/05/2021;04/04/2021;10/04/2021;26/04/2021;8;8;8;1;8876527;8876526;CESINPM0261;V011329;PM;unknown;nestling;NA;NA;NA;NA;13,64;NA;17,72;33,50
DIJ-242;coulee_verte;2021;09/05/2021;04/04/2021;10/04/2021;26/04/2021;8;8;8;1;8876527;8876526;CESINPM0262;V011330;PM;unknown;nestling;NA;NA;NA;NA;14,81;NA;18,75;36,00
DIJ-242;coulee_verte;2021;09/05/2021;04/04/2021;10/04/2021;26/04/2021;8;8;8;1;8876527;8876526;CESINPM0263;V011331;PM;unknown;nestling;NA;NA;NA;NA;7,43;NA;15,16;21,00
DIJ-242;coulee_verte;2021;09/05/2021;04/04/2021;10/04/2021;26/04/2021;8;8;8;1;8876527;8876526;CESINPM0264;V011332;PM;unknown;nestling;NA;NA;NA;NA;13,84;NA;17,89;36,00
DIJ-246;ru_de_pouilly;2021;11/05/2021;30/03/2021;11/04/2021;28/04/2021;13;13;9;1;NA;NA;THPAGCC0605;V010164;CC;unknown;nestling;NA;NA;NA;NA;8,81;NA;16,65;34,00
DIJ-246;ru_de_pouilly;2021;11/05/2021;30/03/2021;11/04/2021;28/04/2021;13;13;9;1;NA;NA;THPAGCC0606;V010165;CC;unknown;nestling;NA;NA;NA;NA;9,93;NA;16,25;35,00
DIJ-246;ru_de_pouilly;2021;11/05/2021;30/03/2021;11/04/2021;28/04/2021;13;13;9;1;NA;NA;THPAGCC0607;V010166;CC;unknown;nestling;NA;NA;NA;NA;9,55;NA;16,15;42,00
DIJ-246;ru_de_pouilly;2021;11/05/2021;30/03/2021;11/04/2021;28/04/2021;13;13;9;1;NA;NA;THPAGCC0608;V010167;CC;unknown;nestling;NA;NA;NA;NA;10,23;NA;17,29;41,00
DIJ-246;ru_de_pouilly;2021;11/05/2021;30/03/2021;11/04/2021;28/04/2021;13;13;9;1;NA;NA;THPAGCC0609;V010168;CC;unknown;nestling;NA;NA;NA;NA;10,10;NA;16,56;41,50
DIJ-246;ru_de_pouilly;2021;11/05/2021;30/03/2021;11/04/2021;28/04/2021;13;13;9;1;NA;NA;THPAGCC0610;V010169;CC;unknown;nestling;NA;NA;NA;NA;10,48;NA;17,50;40,00
DIJ-246;ru_de_pouilly;2021;11/05/2021;30/03/2021;11/04/2021;28/04/2021;13;13;9;1;NA;NA;THPAGCC0611;V010170;CC;unknown;nestling;NA;NA;NA;NA;9,85;NA;17,23;38,00
DIJ-246;ru_de_pouilly;2021;11/05/2021;30/03/2021;11/04/2021;28/04/2021;13;13;9;1;NA;NA;THPAGCC0612;V010171;CC;unknown;nestling;NA;NA;NA;NA;10,22;NA;16,68;38,00
DIJ-246;ru_de_pouilly;2021;11/05/2021;30/03/2021;11/04/2021;28/04/2021;13;13;9;1;NA;NA;THPAGCC0613;V010172;CC;unknown;nestling;NA;NA;NA;NA;10,71;NA;17,00;40,50
DIJ-247;ru_de_pouilly;2021;08/05/2021;05/04/2021;12/04/2021;25/04/2021;9;9;8;1;8876514;8876513;CESINPM0176;8876514;PM;male;more_than_two;17,66;21,38;73,00;2,0;NA;NA;NA;NA
DIJ-247;ru_de_pouilly;2021;08/05/2021;05/04/2021;12/04/2021;25/04/2021;9;9;8;1;8876514;8876513;CESINPM0171;8876513;PM;female;more_than_two;16,45;19,98;71,50;3,0;NA;NA;NA;NA
DIJ-247;ru_de_pouilly;2021;08/05/2021;05/04/2021;12/04/2021;25/04/2021;9;9;8;1;8876514;8876513;CESINPM0172;V011254;PM;unknown;nestling;NA;NA;NA;NA;14,05;NA;20,09;43,00
DIJ-247;ru_de_pouilly;2021;08/05/2021;05/04/2021;12/04/2021;25/04/2021;9;9;8;1;8876514;8876513;CESINPM0173;V011255;PM;unknown;nestling;NA;NA;NA;NA;14,28;NA;19,90;43,00
DIJ-247;ru_de_pouilly;2021;08/05/2021;05/04/2021;12/04/2021;25/04/2021;9;9;8;1;8876514;8876513;CESINPM0174;V011256;PM;unknown;nestling;NA;NA;NA;NA;11,81;NA;18,98;34,00
DIJ-247;ru_de_pouilly;2021;08/05/2021;05/04/2021;12/04/2021;25/04/2021;9;9;8;1;8876514;8876513;CESINPM0175;V011257;PM;unknown;nestling;NA;NA;NA;NA;14,47;NA;19,94;43,00
DIJ-247;ru_de_pouilly;2021;08/05/2021;05/04/2021;12/04/2021;25/04/2021;9;9;8;1;8876514;8876513;CESINPM0177;V011258;PM;unknown;nestling;NA;NA;NA;NA;13,91;NA;20,35;42,50
